PERIOD,SOURCE_CODE,SOURCE_NAME,DESTINATION_CODE,DESTINATION_NAME,FIRM,FIRM_TYPE,PAYMENT INSTRUMENT,SPEED ACTUAL,CC1 LCU AMOUNT,CC1 DENOMINATION AMOUNT,CC1 LCU CODE,CC1 LCU FEE,CC1 LCU FX RATE,CC1 FX MARGIN,CC1 TOTAL COST %,CC2 LCU AMOUNT,CC2 DENOMINATION AMOUNT,CC2 LCU CODE,CC2 LCU FEE,CC2 LCU FX RATE,CC2 FX MARGIN,CC2 TOTAL COST %,INTER LCU BANK FX,TRANSPARENT,NOTE1,NOTE2,PICK-UP METHOD,DATE,CORRIDOR
2015_4Q,KEN,Kenya,RWA,Rwanda,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,18000,200,KES,396,0.0096452,1.41,3.61,45000,500,KES,991,0.0096452,1.41,3.61,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,KENRWA
2015_4Q,KEN,Kenya,RWA,Rwanda,Ecobank,Bank,Cash to cash,Next day,18000,200,KES,2700,0.00969462,0.9,15.9,45000,500,KES,2700,0.00969462,0.9,6.9,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,KENRWA
2015_4Q,KEN,Kenya,RWA,Rwanda,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,18000,200,KES,1320,0.0096452,1.41,8.74,45000,500,KES,2640,0.0096452,1.41,7.28,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,KENRWA
2015_4Q,KEN,Kenya,UGA,Uganda,GT Bank,Bank,Account to account,Next day,18000,200,KES,1650,0.00965251,1.33,10.5,45000,500,KES,1650,0.00966651,1.19,4.86,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,Development Bank of Kenya,Bank,Account to account,Next day,18000,200,KES,2053,0.00966184,1.24,12.64,45000,500,KES,2053,0.00969932,0.86,5.42,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,Equatorial Commercial Bank,Bank,Account to account,Next day,18000,200,KES,1650,0.00969462,0.9,10.07,45000,500,KES,1650,0.00965251,1.33,5,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,United Bank for Africa (UBA),Bank,Account to account,Next day,18000,200,KES,1650,0.0096572,1.29,10.45,45000,500,KES,1650,0.009696572,0.88,4.55,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,Kenya Commercial Bank (KCB),Bank,Account to account,Next day,18000,200,KES,2200,0.00966651,1.19,13.41,45000,500,KES,2200,0.0096432,1.43,6.32,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,ABC Bank,Money Transfer Operator,Account to account,Next day,18000,200,KES,1650,0.00965251,1.33,10.5,45000,500,KES,1650,0.00969932,0.86,4.52,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,Citibank,Bank,Account to account,Next day,18000,200,KES,1800,0.00966,1.26,11.26,45000,500,KES,1800,0.00966184,1.24,5.24,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,Ecobank,Bank,Cash to cash,Same day,18000,200,KES,2700,0.00969932,0.86,15.86,45000,500,KES,2700,0.00969462,0.9,6.9,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,UBA Africash,Bank,Cash to cash,Less than one hour,18000,200,KES,514.5,0.0096572,1.29,4.14,45000,500,KES,834.83,0.0096572,1.29,3.14,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,Posta Kenya,Post office,Cash to cash,2 days,18000,200,KES,1740,0.0096154,1.71,11.38,45000,500,KES,2900,0.0096154,1.71,8.16,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,18000,200,KES,396,0.0096432,1.43,3.63,45000,500,KES,991,0.0096452,1.41,3.61,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,KENUGA
2015_4Q,KEN,Kenya,UGA,Uganda,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,18000,200,KES,1320,0.0096452,1.41,8.74,45000,500,KES,2640,0.0096452,1.41,7.28,0.00978,yes,,In this corridor all RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,KENUGA
2015_4Q,TZA,Tanzania,KEN,Kenya,National Bank of Commerce Ltd (NBC),Bank,Account to account,Next day,324500,200,TZS,81125,0.0004595,1.18,26.18,811000,500,TZS,81100,0.0004595,1.18,11.18,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZAKEN
2015_4Q,TZA,Tanzania,KEN,Kenya,Stanbic Bank,Bank,Account to account,Next day,324500,200,TZS,89237.5,0.0004578,1.55,29.05,811000,500,TZS,89210,0.0004578,1.55,12.55,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZAKEN
2015_4Q,TZA,Tanzania,KEN,Kenya,UBA Africash,Bank,Cash to cash,Same day,324500,200,TZS,10850,0.0004585,1.4,4.74,811000,500,TZS,18160,0.0004585,1.4,3.64,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZAKEN
2015_4Q,TZA,Tanzania,KEN,Kenya,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,17650,0.0004565,1.83,7.27,811000,500,TZS,29760,0.0004565,1.83,5.5,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZAKEN
2015_4Q,TZA,Tanzania,KEN,Kenya,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,17500,0.000458,1.51,6.9,811000,500,TZS,37500,0.000458,1.51,6.13,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZAKEN
2015_4Q,TZA,Tanzania,KEN,Kenya,Tanzania Postal Corporation,Post office,Cash to cash,Next day,324500,200,TZS,24000,0.0004597,1.14,8.54,811000,500,TZS,48000,0.0004597,1.14,7.06,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZAKEN
2015_4Q,TZA,Tanzania,RWA,Rwanda,Kenya Commercial Bank (KCB),Bank,Account to account (same bank),Same day,324500,200,TZS,32450,0.00046,1.08,11.08,811000,500,TZS,32440,0.00046,1.08,5.08,0.00047,yes,Service for members,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Own/partner Bank Account,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,RWA,Rwanda,Barclays,Bank,Account to account,Next day,324500,200,TZS,56787.5,0.0004586,1.38,18.88,811000,500,TZS,56770,0.0004586,1.38,8.38,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,RWA,Rwanda,Kenya Commercial Bank (KCB),Bank,Account to account (other bank),Next day,324500,200,TZS,64900,0.00046,1.08,21.08,811000,500,TZS,64880,0.00046,1.08,9.08,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,RWA,Rwanda,NBC (National Bank of Commerce Ltd),Bank,Account to account,Next day,324500,200,TZS,81125,0.0004595,1.18,26.18,811000,500,TZS,81100,0.0004595,1.18,11.18,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,RWA,Rwanda,NMB (National Microfinance Bank),Non-Bank FI,Account to account,Next day,324500,200,TZS,81125,0.0004578,1.55,26.55,811000,500,TZS,81100,0.0004578,1.55,11.55,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,RWA,Rwanda,Cooperative Rural Development Bank (CRDB),Bank,Account to account,Next day,324500,200,TZS,90860,0.0004596,1.16,29.16,811000,500,TZS,90832,0.0004596,1.16,12.36,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,RWA,Rwanda,Stanbic Bank,Bank,Account to account,Next day,324500,200,TZS,89237.5,0.0004578,1.55,29.05,811000,500,TZS,89210,0.0004578,1.55,12.55,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,RWA,Rwanda,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,17500,0.000458,1.51,6.9,811000,500,TZS,37500,0.000458,1.51,6.13,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,RWA,Rwanda,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,17650,0.0004565,1.83,7.27,811000,500,TZS,29760,0.0004565,1.83,5.5,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,RWA,Rwanda,Tanzania Postal Corporation,Post office,Cash to cash,Next day,324500,200,TZS,24000,0.0004597,1.14,8.54,811000,500,TZS,48000,0.0004597,1.14,7.06,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,UGA,Uganda,Kenya Commercial Bank (KCB),Bank,Account to account (same bank),Same day,324500,200,TZS,32450,0.00046,1.08,11.08,811000,500,TZS,32440,0.00046,1.08,5.08,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Own/partner Bank Account,2015-11-10,TZAUGA
2015_4Q,TZA,Tanzania,UGA,Uganda,Barclays,Bank,Account to account,Next day,324500,200,TZS,56787.5,0.0004586,1.38,18.88,811000,500,TZS,56770,0.0004586,1.38,8.38,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZAUGA
2015_4Q,TZA,Tanzania,UGA,Uganda,Kenya Commercial Bank (KCB),Bank,Account to account (other bank),Next day,324500,200,TZS,64900,0.00046,1.08,21.08,811000,500,TZS,64880,0.00046,1.08,9.08,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZAUGA
2015_4Q,TZA,Tanzania,UGA,Uganda,NBC (National Bank of Commerce Ltd),Bank,Account to account,Next day,324500,200,TZS,81125,0.0004595,1.18,26.18,811000,500,TZS,81100,0.0004595,1.18,11.18,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZAUGA
2015_4Q,TZA,Tanzania,UGA,Uganda,NMB (National Microfinance Bank),Non-Bank FI,Account to account,Next day,324500,200,TZS,81125,0.0004586,1.38,26.38,811000,500,TZS,81100,0.0004586,1.38,11.38,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZAUGA
2015_4Q,TZA,Tanzania,UGA,Uganda,Cooperative Rural Development Bank (CRDB),Bank,Account to account,Next day,324500,200,TZS,90860,0.0004596,1.16,29.16,811000,500,TZS,90832,0.0004596,1.16,12.36,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZAUGA
2015_4Q,TZA,Tanzania,UGA,Uganda,Stanbic Bank,Bank,Account to account,Next day,324500,200,TZS,89237.5,0.0004578,1.55,29.05,811000,500,TZS,89210,0.0004578,1.55,12.55,0.00047,yes,This RSP's fees are quoted only in USD.,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Bank Account,2015-11-10,TZAUGA
2015_4Q,TZA,Tanzania,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,17500,0.000458,1.51,6.9,811000,500,TZS,37500,0.000458,1.51,6.13,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZAUGA
2015_4Q,TZA,Tanzania,UGA,Uganda,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,17650,0.0004565,1.83,7.27,811000,500,TZS,29760,0.0004565,1.83,5.5,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZAUGA
2015_4Q,TZA,Tanzania,UGA,Uganda,Tanzania Postal Corporation,Post office,Cash to cash,Less than one hour,324500,200,TZS,24000,0.0004597,1.14,8.54,811000,500,TZS,48000,0.0004597,1.14,3.38,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZAUGA
2015_4Q,TZA,Tanzania,RWA,Rwanda,UBA Africash,Bank,Cash to cash,Same day,324500,200,TZS,10850,0.0004585,1.4,4.74,811000,500,TZS,18160,0.0004585,1.4,3.64,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZARWA
2015_4Q,TZA,Tanzania,UGA,Uganda,UBA Africash,Bank,Cash to cash,Same day,324500,200,TZS,10850,0.0004585,1.4,4.74,811000,500,TZS,18160,0.0004585,1.4,1.4,0.00047,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,Cash,2015-11-10,TZAUGA
